Criptomoneda,Timestamp,Precio,Market Cap,Volumen de Transaccion
USD Coin,2020-06-04 00:00:00.000,1.00151869095073,737553655.531751,233969051.189421
USD Coin,2020-06-05 00:00:00.000,1.00071864381071,739424342.506643,253325938.308233
USD Coin,2020-06-06 00:00:00.000,0.995474992278178,738419597.754423,231924382.51978
USD Coin,2020-06-07 00:00:00.000,1.00037017144163,740762680.796142,217865312.720676
USD Coin,2020-06-08 00:00:00.000,1.00012578556778,739704499.232691,250152958.164276
USD Coin,2020-06-09 00:00:00.000,1.00210835546471,745158033.319397,221059834.691549
USD Coin,2020-06-10 00:00:00.000,1.00031634061444,744872916.452166,230641684.29315
USD Coin,2020-06-11 00:00:00.000,0.999005212396231,733633526.876783,240480825.72192
USD Coin,2020-06-12 00:00:00.000,1.00169306051347,734705830.354117,315699842.004886
USD Coin,2020-06-13 00:00:00.000,1.00127488987403,733293831.294229,252966862.495913
USD Coin,2020-06-14 00:00:00.000,1.00030014006792,742538868.077315,215319413.601006
USD Coin,2020-06-15 00:00:00.000,0.999952285348053,742292747.002498,246914509.478145
USD Coin,2020-06-16 00:00:00.000,0.999502716937419,752372162.350281,314007971.781575
USD Coin,2020-06-17 00:00:00.000,1.0001893494658,771764657.386312,301760221.216754
USD Coin,2020-06-18 00:00:00.000,1.00112493171128,802944492.513287,289450001.95789
USD Coin,2020-06-19 00:00:00.000,1.00065499317614,830636248.291349,281460245.799502
USD Coin,2020-06-20 00:00:00.000,1.00185022933163,882367706.880199,336150441.962595
USD Coin,2020-06-21 00:00:00.000,1.00051869650738,912533593.513384,265679053.498141
USD Coin,2020-06-22 00:00:00.000,1.00066419590779,933298871.507729,284936007.508573
USD Coin,2020-06-23 00:00:00.000,0.999796238580518,951762279.346533,290653524.344951
USD Coin,2020-06-24 00:00:00.000,1.00078875322774,945441840.577671,257472247.860248
USD Coin,2020-06-25 00:00:00.000,0.99999998268714,940124658.30927,303771321.29459
USD Coin,2020-06-26 00:00:00.000,1.00061189184682,941549148.730184,270315826.915989
USD Coin,2020-06-27 00:00:00.000,1.00090245034002,953580578.706163,268234559.199695
USD Coin,2020-06-28 00:00:00.000,1.00130508074015,984604097.012006,284012533.250837
USD Coin,2020-06-29 00:00:00.000,1.00230222542745,984899580.541662,223360617.460474
USD Coin,2020-06-30 00:00:00.000,1.00002631634274,981974100.25973,234431291.320475
USD Coin,2020-07-01 00:00:00.000,0.999735975241118,986360473.633421,231312004.093695
USD Coin,2020-07-02 00:00:00.000,1.00002952735744,1001687047.6224,292760509.664264
USD Coin,2020-07-03 00:00:00.000,0.999741575407547,998027102.542479,422188825.102627
USD Coin,2020-07-04 00:00:00.000,1.00025641762806,1039334175.70746,293302248.187287
USD Coin,2020-07-05 00:00:00.000,1.0003619486645,1038416511.57372,236279300.592398
USD Coin,2020-07-06 00:00:00.000,1.00037647132096,1039017303.05176,237172659.89865
USD Coin,2020-07-07 00:00:00.000,1.00063374378048,1046503700.34628,268431513.449001
USD Coin,2020-07-08 00:00:00.000,1.0001943576915,1045241767.91518,319451269.371904
USD Coin,2020-07-09 00:00:00.000,0.999775592212545,1069778242.0045,394606351.815946
USD Coin,2020-07-10 00:00:00.000,1.00086999519465,1080064567.45712,297927470.391294
USD Coin,2020-07-11 00:00:00.000,0.999672660888025,1100018698.54567,283076626.057937
USD Coin,2020-07-12 00:00:00.000,1.00015814891515,1108808903.86662,236616284.018842
USD Coin,2020-07-13 00:00:00.000,0.999955938057254,1108342350.14823,250237780.693549
USD Coin,2020-07-14 00:00:00.000,1.00018286320362,1107133398.09993,300858982.100169
USD Coin,2020-07-15 00:00:00.000,0.999197002269505,1100954441.80912,289617670.163177
USD Coin,2020-07-16 00:00:00.000,1.00011531607154,1107994136.00539,261130249.820879
USD Coin,2020-07-17 00:00:00.000,1.00050743311794,1105670919.57778,292522374.733413
USD Coin,2020-07-18 00:00:00.000,1.00001403769687,1105525121.1327,292466797.258695
USD Coin,2020-07-19 00:00:00.000,0.999009847442852,1123580301.1854,276551077.831906
USD Coin,2020-07-20 00:00:00.000,1.00006599599907,1124222591.97349,312216676.792683
USD Coin,2020-07-21 00:00:00.000,0.999417023097368,1109330262.80189,382410793.408791
USD Coin,2020-07-22 00:00:00.000,0.99960135529773,1117656662.44043,308161493.594894
USD Coin,2020-07-23 00:00:00.000,0.999715736115474,1117412376.3059,312308499.32187
USD Coin,2020-07-24 00:00:00.000,0.998552295403576,1111666685.43056,397573043.284006
USD Coin,2020-07-25 00:00:00.000,0.998803281530153,1109062843.9961,362275810.927799
USD Coin,2020-07-26 00:00:00.000,0.998185839546643,1106484357.6707,457604910.500181
USD Coin,2020-07-27 00:00:00.000,0.998209816924905,1166058591.64566,487950518.079026
USD Coin,2020-07-28 00:00:00.000,0.99707547361604,1168067160.19145,548627343.27497
USD Coin,2020-07-29 00:00:00.000,0.996840562679064,1167917744.07054,457005008.704016
USD Coin,2020-07-30 00:00:00.000,0.999020808951171,1165546374.28308,428073701.298425
USD Coin,2020-07-31 00:00:00.000,0.997603832390546,1145335232.29847,438414588.846923
USD Coin,2020-08-01 00:00:00.000,0.999157494562321,1079713381.63202,417906726.380671
USD Coin,2020-08-02 00:00:00.000,0.999579315507518,1087114065.77293,541497204.698766
USD Coin,2020-08-03 00:00:00.000,0.998550896997193,1097449796.96998,597271692.786066
USD Coin,2020-08-04 00:00:00.000,0.99905571829497,1084969022.86768,456673103.078818
USD Coin,2020-08-05 00:00:00.000,0.999482585810559,1082620640.85606,379651060.685718
USD Coin,2020-08-06 00:00:00.000,1.00177190138177,1080663525.10385,402087845.657076
USD Coin,2020-08-07 00:00:00.000,0.999670527372976,1093371177.33145,358951487.413143
USD Coin,2020-08-08 00:00:00.000,0.999258265032731,1108253404.18088,421848474.872079
USD Coin,2020-08-09 00:00:00.000,0.999497870435885,1147426899.59443,375108948.264286
USD Coin,2020-08-10 00:00:00.000,1.00032804763966,1146087515.7526,355355743.118721
USD Coin,2020-08-11 00:00:00.000,0.999752177962446,1123043260.77442,520950327.524073
USD Coin,2020-08-12 00:00:00.000,1.00050765498373,1133850753.84884,467907270.495681
USD Coin,2020-08-13 00:00:00.000,0.998859222915201,1161006416.9787,456314637.178322
USD Coin,2020-08-14 00:00:00.000,0.999095377865833,1177494755.28655,539201203.919425
USD Coin,2020-08-15 00:00:00.000,1.00032636181915,1205711262.48346,583098829.834279
USD Coin,2020-08-16 00:00:00.000,0.999139211256988,1201078658.27745,417132164.549837
USD Coin,2020-08-17 00:00:00.000,1.00036736117537,1202780392.59565,414636980.58114
USD Coin,2020-08-18 00:00:00.000,0.998493363912869,1218933979.10213,501462218.910446
USD Coin,2020-08-19 00:00:00.000,0.998545422165138,1246578444.20315,473374273.190103
USD Coin,2020-08-20 00:00:00.000,1.00003186873779,1276066353.75695,461354374.611801
USD Coin,2020-08-21 00:00:00.000,1.00007737602702,1308639523.7287,453054402.901084
USD Coin,2020-08-22 00:00:00.000,0.999634779240127,1318000930.51465,448270873.163978
USD Coin,2020-08-23 00:00:00.000,0.999937157638972,1337354144.71117,387245756.923021
USD Coin,2020-08-24 00:00:00.000,0.998890936300689,1355621233.41908,328593794.643848
USD Coin,2020-08-25 00:00:00.000,0.999771506023629,1362784249.76814,405766944.309055
USD Coin,2020-08-26 00:00:00.000,1.00092626648023,1382944810.45847,388951164.658058
USD Coin,2020-08-27 00:00:00.000,0.999516259744893,1400055980.52523,350236981.710661
USD Coin,2020-08-28 00:00:00.000,1.00024237296295,1425062753.35841,387320060.123087
USD Coin,2020-08-29 00:00:00.000,1.00047832394578,1426970999.70923,421696139.282248
USD Coin,2020-08-30 00:00:00.000,0.998620179683973,1461801398.60879,343124716.677865
USD Coin,2020-08-31 00:00:00.000,1.00202679257152,1474977047.65413,395937094.065946
USD Coin,2020-09-01 00:00:00.000,0.99926486118166,1478076251.80161,423654990.618011
USD Coin,2020-09-02 00:00:00.000,0.996900434061218,1526243028.70791,559780272.521561
USD Coin,2020-09-03 00:00:00.000,0.998644299457301,1521629075.94157,687161717.715202
USD Coin,2020-09-04 00:00:00.000,0.998844889874837,1585737956.66903,693411272.687145
USD Coin,2020-09-05 00:00:00.000,1.00129394101989,1654937550.50165,684252706.49758
USD Coin,2020-09-06 00:00:00.000,1.00468197168561,1697373902.16644,814475976.016065
USD Coin,2020-09-07 00:00:00.000,0.999799619343756,1738405992.26875,546556115.357817
USD Coin,2020-09-08 00:00:00.000,0.999518353904577,1770732237.43988,557004819.699253
USD Coin,2020-09-09 00:00:00.000,1.00315567420907,1807864449.22297,502079562.430083
USD Coin,2020-09-10 00:00:00.000,1.00044292710562,1837881410.18987,603825001.346184
USD Coin,2020-09-11 00:00:00.000,1.00149821652547,1851977261.25398,585226498.090505
USD Coin,2020-09-12 00:00:00.000,0.999843706777366,1917867506.58074,564587068.59884
USD Coin,2020-09-13 00:00:00.000,1.00300960509828,1960519721.85835,502526820.197644
USD Coin,2020-09-14 00:00:00.000,1.00082553353775,1998726032.54546,547654013.836693
USD Coin,2020-09-15 00:00:00.000,1.00122633340935,2019992601.29296,702897607.151143
USD Coin,2020-09-16 00:00:00.000,1.00076548860892,2078905551.43892,663740043.54327
USD Coin,2020-09-17 00:00:00.000,0.997697624680008,2077721052.17655,578911064.22764
USD Coin,2020-09-18 00:00:00.000,0.999392669275312,2108597204.25824,631808319.010936
USD Coin,2020-09-19 00:00:00.000,0.999470172617616,2181447456.31556,540176769.05482
USD Coin,2020-09-20 00:00:00.000,1.00003754591175,2286773731.00242,691079131.395004
USD Coin,2020-09-21 00:00:00.000,1.00070648755205,2348242845.90911,468955027.328779
USD Coin,2020-09-22 00:00:00.000,0.998347803084518,2394979222.90954,594962624.993693
USD Coin,2020-09-23 00:00:00.000,1.0022821944058,2401695866.35664,429575553.253913
USD Coin,2020-09-24 00:00:00.000,1.00017058823291,2447227065.35141,635800336.421872
USD Coin,2020-09-25 00:00:00.000,1.00009991936022,2508029494.1825,519701104.319018
USD Coin,2020-09-26 00:00:00.000,0.999656467183785,2510442216.44112,475119862.001139
USD Coin,2020-09-27 00:00:00.000,0.999902939545294,2551472974.14929,421298934.11169
USD Coin,2020-09-28 00:00:00.000,1.00095244198442,2602973322.61742,398987274.236706
USD Coin,2020-09-29 00:00:00.000,0.997192194055258,2529880667.60039,379554866.384007
USD Coin,2020-09-30 00:00:00.000,0.999732098391197,2537998073.96049,358093454.635778
USD Coin,2020-10-01 00:00:00.000,0.999622693248818,2533716802.40017,365642441.529261
USD Coin,2020-10-02 00:00:00.000,1.0006761658224,2538189510.25149,455268012.380975
USD Coin,2020-10-03 00:00:00.000,1.00122049344355,2596747526.79604,447812401.956531
USD Coin,2020-10-04 00:00:00.000,0.999438042024425,2635139058.22038,324184525.256818
USD Coin,2020-10-05 00:00:00.000,1.00076496785994,2647091929.90273,340770435.047733
USD Coin,2020-10-06 00:00:00.000,1.00105234767931,2669784990.24341,376523722.221996
USD Coin,2020-10-07 00:00:00.000,1.00167942952615,2677147190.38754,462375518.126688
USD Coin,2020-10-08 00:00:00.000,1.00075389245754,2713582993.4215,397866902.417794
USD Coin,2020-10-09 00:00:00.000,0.999879372881797,2813795125.02342,459710256.921903
USD Coin,2020-10-10 00:00:00.000,0.999177598258069,2816482258.12156,506983508.115591
USD Coin,2020-10-11 00:00:00.000,0.998754453352409,2860465292.38475,460661132.657525
USD Coin,2020-10-12 00:00:00.000,1.00038097529982,2862636123.88354,403298970.712601
USD Coin,2020-10-13 00:00:00.000,1.00025356103573,2848010176.60811,463073380.669512
USD Coin,2020-10-14 00:00:00.000,0.999422708173274,2780366831.51543,428266624.748813
USD Coin,2020-10-15 00:00:00.000,1.00092453828886,2758342399.15255,444683001.726998
USD Coin,2020-10-16 00:00:00.000,0.999596160888465,2744150812.09418,418789142.94408
USD Coin,2020-10-17 00:00:00.000,0.998683650316697,2708757171.95627,442591820.486866
USD Coin,2020-10-18 00:00:00.000,1.0006928230877,2712475151.74941,328079268.622542
USD Coin,2020-10-19 00:00:00.000,1.00067278230588,2735872028.03762,309328259.894444
USD Coin,2020-10-20 00:00:00.000,1.00081634042522,2743403339.07417,429786866.166495
USD Coin,2020-10-21 00:00:00.000,0.999043833613763,2737764421.01587,485646772.299075
USD Coin,2020-10-22 00:00:00.000,0.995330368833491,2793509638.93386,660064539.10705
USD Coin,2020-10-23 00:00:00.000,0.996612298998526,2788502061.45074,632023986.699379
USD Coin,2020-10-24 00:00:00.000,0.999926396931843,2761599310.13797,500052123.99232
USD Coin,2020-10-25 00:00:00.000,0.999740438931952,2791642605.41704,380748415.89936
USD Coin,2020-10-26 00:00:00.000,0.998643530590727,2812099248.13485,376820388.596854
USD Coin,2020-10-27 00:00:00.000,0.998803656605262,2780171009.45611,4962063863.39572
USD Coin,2020-10-28 00:00:00.000,0.999602889238024,2815626165.08599,531592769.776474
USD Coin,2020-10-29 00:00:00.000,1.00061698708445,2845042314.15901,525161804.534147
USD Coin,2020-10-30 00:00:00.000,0.99914388769316,2889448405.17593,452396009.313923
USD Coin,2020-10-31 00:00:00.000,0.996053445697908,2886046069.20822,420706141.627231
USD Coin,2020-11-01 00:00:00.000,0.998075876528719,2937044138.62162,368803111.521661
USD Coin,2020-11-02 00:00:00.000,0.99766439326828,2935020080.82101,351004616.497783
USD Coin,2020-11-03 00:00:00.000,0.998107474448432,2941412397.3994,449017365.483561
USD Coin,2020-11-04 00:00:00.000,0.999273170532923,2925280467.35615,468789080.759393
USD Coin,2020-11-05 00:00:00.000,0.999407880399336,2895425436.89413,472589111.153542
USD Coin,2020-11-06 00:00:00.000,0.997304217524398,2874608521.93098,590703162.761271
USD Coin,2020-11-07 00:00:00.000,0.997930192807146,2861131229.51107,648683181.873859
USD Coin,2020-11-08 00:00:00.000,0.998251435831658,2894648969.5961,625010245.573823
USD Coin,2020-11-09 00:00:00.000,0.99948905178683,2885939648.06266,501107126.013922
USD Coin,2020-11-10 00:00:00.000,0.999900670446606,2852111119.33123,688153346.342306
USD Coin,2020-11-11 00:00:00.000,0.998143711344874,2837068623.03126,554537460.246881
USD Coin,2020-11-12 00:00:00.000,0.998213788183341,2837664545.06999,505977732.178744
USD Coin,2020-11-13 00:00:00.000,0.998284629945548,2814909576.68466,583772088.914414
USD Coin,2020-11-14 00:00:00.000,0.999557877812599,2814609667.09155,619171176.920861
USD Coin,2020-11-15 00:00:00.000,0.999057463448145,2831723901.84773,722416594.425216
USD Coin,2020-11-16 00:00:00.000,1.00067989203785,2828793298.31353,486330411.928516
USD Coin,2020-11-17 00:00:00.000,0.998019639076468,2833905446.62327,539265245.723021
USD Coin,2020-11-18 00:00:00.000,0.998556805519322,2785897567.76976,652796234.220415
USD Coin,2020-11-19 00:00:00.000,0.999473540042244,2803800472.37661,791752947.826564
USD Coin,2020-11-20 00:00:00.000,0.999588309817459,2800505795.81418,573967793.06767
USD Coin,2020-11-21 00:00:00.000,0.998649988118674,2814073314.11689,649969612.455941
USD Coin,2020-11-22 00:00:00.000,0.997356571978083,2847988467.94113,702393748.282224
USD Coin,2020-11-23 00:00:00.000,0.996723312001128,2877288663.70948,765793658.432419
USD Coin,2020-11-24 00:00:00.000,0.997942349729599,2869297041.74828,748966235.092117
USD Coin,2020-11-25 00:00:00.000,0.997451934817211,2857242351.56249,843680149.343576
USD Coin,2020-11-26 00:00:00.000,0.999183616318622,2885506624.3482,754267650.612529
USD Coin,2020-11-27 00:00:00.000,1.00123880224636,2900492931.94024,1247304619.84637
USD Coin,2020-11-28 00:00:00.000,1.00158374247098,2914579537.11316,702976130.295689
USD Coin,2020-11-29 00:00:00.000,0.998721821741016,2970456072.15281,532747488.345274
USD Coin,2020-11-30 00:00:00.000,0.999699696960847,2969654630.49984,505414899.792355
USD Coin,2020-12-01 00:00:00.000,0.996558034366188,2974088272.96114,819894318.473763
USD Coin,2020-12-02 00:00:00.000,1.00138307434929,2986024736.7451,882866286.632996
USD Coin,2020-12-03 00:00:00.000,0.999872907400295,2973689219.17641,716902301.277786
USD Coin,2020-12-04 00:00:00.000,0.999239711056897,2976771003.25009,636646217.065313
USD Coin,2020-12-05 00:00:00.000,0.999658238088495,3024346244.11224,647779138.799814
USD Coin,2020-12-06 00:00:00.000,1.00094161512294,3054098687.30891,543889222.698248
USD Coin,2020-12-07 00:00:00.000,0.999579380629986,3082126093.08987,503877564.495544
USD Coin,2020-12-08 00:00:00.000,1.00012789082903,3072555830.84567,538378607.330654
USD Coin,2020-12-09 00:00:00.000,1.00001344717977,3090738841.31563,640475073.217582
USD Coin,2020-12-10 00:00:00.000,1.00031040046621,3088976237.20441,694573554.014333
USD Coin,2020-12-11 00:00:00.000,1.00035123711622,3094211682.91424,579636682.771572
USD Coin,2020-12-12 00:00:00.000,1.00005241707494,3148910616.29382,612595168.26979
USD Coin,2020-12-13 00:00:00.000,0.999619273555184,3221104234.93449,580851212.185172
USD Coin,2020-12-14 00:00:00.000,1.00065459185041,3271544009.02923,554573659.288392
USD Coin,2020-12-15 00:00:00.000,0.998977138006167,3281248612.68134,518187223.328433
USD Coin,2020-12-16 00:00:00.000,1.0000581090162,3287513028.62618,607924540.288262
USD Coin,2020-12-17 00:00:00.000,0.997635158881364,3315561176.69218,815281154.271138
USD Coin,2020-12-18 00:00:00.000,1.0007322637432,3294373041.37144,1138466129.42771
USD Coin,2020-12-19 00:00:00.000,1.00080152050917,3298168361.12086,872536572.938816
USD Coin,2020-12-20 00:00:00.000,0.999713356192387,3383803900.35533,773947749.32035
USD Coin,2020-12-21 00:00:00.000,0.999369837656312,3367310807.5683,746197640.542761
USD Coin,2020-12-22 00:00:00.000,0.99695514412162,3354936550.1951,881597851.31597
USD Coin,2020-12-23 00:00:00.000,1.00217178442443,3382198127.80243,1076390262.6838
USD Coin,2020-12-24 00:00:00.000,1.0025962328849,3456806893.28338,1049431948.31249
USD Coin,2020-12-25 00:00:00.000,1.00214700604614,3560032067.68252,861832781.430455
USD Coin,2020-12-26 00:00:00.000,1.00022619665432,3556134257.37895,827657720.265479
USD Coin,2020-12-27 00:00:00.000,1.00135023244007,3567381017.3772,888919878.760487
USD Coin,2020-12-28 00:00:00.000,0.9985212889313,3622545891.99923,1243509136.95582
USD Coin,2020-12-29 00:00:00.000,1.00301554109726,3681723725.31268,1114721515.09661
USD Coin,2020-12-30 00:00:00.000,1.00329344245377,3731970717.6332,1258085332.13293
USD Coin,2020-12-31 00:00:00.000,1.00065308227979,3705248341.6775,1337175783.38338
USD Coin,2021-01-01 00:00:00.000,1.00149060846682,3925840105.20828,1328183557.28871
USD Coin,2021-01-02 00:00:00.000,0.999482779113081,4123724902.22718,1017242929.15135
USD Coin,2021-01-03 00:00:00.000,1.00260125940002,4128120369.1505,2583430277.68105
USD Coin,2021-01-04 00:00:00.000,0.996563908225826,4227905606.02235,8822770342.64424
USD Coin,2021-01-05 00:00:00.000,0.980894319372315,4254328706.90595,2612543382.2716
USD Coin,2021-01-06 00:00:00.000,0.999967312171086,4372477494.60285,1757530396.66094
USD Coin,2021-01-07 00:00:00.000,1.00025771947632,4383223919.99999,1824927971.95703
USD Coin,2021-01-08 00:00:00.000,1.00383054905768,4487166194.89372,2281564713.4523
USD Coin,2021-01-09 00:00:00.000,1.00139464576216,4569415836.97062,2329460190.65959
USD Coin,2021-01-10 00:00:00.000,0.998651494564296,4756435704.08813,1530080056.74836
USD Coin,2021-01-11 00:00:00.000,1.00177485484939,4823053784.67852,1911614658.04744
USD Coin,2021-01-12 00:00:00.000,1.0037355736018,4827132057.48281,3405425027.14437
USD Coin,2021-01-13 00:00:00.000,1.00306262591025,4783652038.10368,2030048039.10411
USD Coin,2021-01-14 00:00:00.000,1.00233208023029,4762603311.20829,1717314418.55335
USD Coin,2021-01-15 00:00:00.000,1.00372355866066,4828960535.35658,1847482881.56788
USD Coin,2021-01-16 00:00:00.000,1.00170040030678,4876847232.56392,2488663054.8236
USD Coin,2021-01-17 00:00:00.000,1.00044559463876,5042504749.58836,1703443275.81199
USD Coin,2021-01-18 00:00:00.000,0.997716406553554,5073254051.47403,1463652514.78732
USD Coin,2021-01-19 00:00:00.000,0.999571076203274,5130649762.34567,1401769173.96061
USD Coin,2021-01-20 00:00:00.000,0.994431561585641,5144419415.79479,2043897136.11764
USD Coin,2021-01-21 00:00:00.000,1.00152234421239,5295657476.16242,1814835507.27403
USD Coin,2021-01-22 00:00:00.000,1.00018321667282,5371877612.75412,2321675004.10914
USD Coin,2021-01-23 00:00:00.000,1.00138939709631,5517506426.22305,2463903785.08823
USD Coin,2021-01-24 00:00:00.000,0.999668121721973,5594771753.14779,1312943569.85636
USD Coin,2021-01-25 00:00:00.000,1.0008067267035,5604626118.4118,1345891280.66638
USD Coin,2021-01-26 00:00:00.000,0.999039978349521,5538707947.67723,1647358191.40302
USD Coin,2021-01-27 00:00:00.000,0.999867333822595,5423438351.7811,1660151401.34482
USD Coin,2021-01-28 00:00:00.000,1.00055037263519,5500492872.85488,10157399997.2644
USD Coin,2021-01-29 00:00:00.000,0.992744520925428,5648928084.0227,1557540149.92421
USD Coin,2021-01-30 00:00:00.000,0.997796295989064,5838749940.04343,2526272822.5547
USD Coin,2021-01-31 00:00:00.000,0.996504769477409,5835791902.4095,1387220618.30416
USD Coin,2021-02-01 00:00:00.000,0.997276938129761,5890426384.54413,1169828540.33661
USD Coin,2021-02-02 00:00:00.000,0.998177851358974,5881863611.13436,1427311933.94378
USD Coin,2021-02-03 00:00:00.000,0.998974238326787,5950883380.06434,1794940995.14883
USD Coin,2021-02-04 00:00:00.000,0.999675695892607,6087940607.56483,1872069849.32264
USD Coin,2021-02-05 00:00:00.000,0.995119243958496,6178741214.81777,1905187282.95236
USD Coin,2021-02-06 00:00:00.000,1.0009691571022,6322831601.47589,1769369117.03259
USD Coin,2021-02-07 00:00:00.000,1.00058469398873,6433917491.04106,1850193645.89215
USD Coin,2021-02-08 00:00:00.000,0.995688303198914,6476719261.72817,1819644060.63934
USD Coin,2021-02-09 00:00:00.000,1.00225100758767,6517634647.08263,2388073715.77521
USD Coin,2021-02-10 00:00:00.000,1.0015524870201,6627096518.32607,2183956972.90453
USD Coin,2021-02-11 00:00:00.000,0.996778593373667,6763193828.53533,2172834506.29772
USD Coin,2021-02-12 00:00:00.000,0.996883242375645,6913660759.28401,2003144935.06224
USD Coin,2021-02-13 00:00:00.000,0.999096402829462,7027287391.27018,2103955373.1166
USD Coin,2021-02-14 00:00:00.000,0.999356209793867,7190053397.07098,2203423983.65717
USD Coin,2021-02-15 00:00:00.000,0.996368597884434,7433772485.92482,1893595575.05927
USD Coin,2021-02-16 00:00:00.000,0.999344342734547,7427673930.1473,2142633581.87918
USD Coin,2021-02-17 00:00:00.000,1.00148464445466,7456620805.75092,2043101467.08306
USD Coin,2021-02-18 00:00:00.000,0.999077352261127,7262343574.95241,2089602044.25863
USD Coin,2021-02-19 00:00:00.000,1.0020460348463,7346658146.76558,2073385973.35613
USD Coin,2021-02-20 00:00:00.000,1.00504626523555,7555406943.93953,2321677405.74225
USD Coin,2021-02-21 00:00:00.000,1.00876470842116,7733340119.66779,2535209690.73698
USD Coin,2021-02-22 00:00:00.000,1.00260402146831,7866158100.97378,1882604417.74618
USD Coin,2021-02-23 00:00:00.000,1.00557399972261,8032612636.10311,3635204386.61764
USD Coin,2021-02-24 00:00:00.000,1.00599748771204,8125731411.27013,4689510311.62502
USD Coin,2021-02-25 00:00:00.000,1.00496581520236,8404744817.24142,2926855932.82165
USD Coin,2021-02-26 00:00:00.000,0.992674777180868,8448299264.70491,2297031675.51655
USD Coin,2021-02-27 00:00:00.000,1.00700811058431,8885825463.25216,2596326921.98366
USD Coin,2021-02-28 00:00:00.000,1.0090844327011,8973026510.16216,1777767769.32271
USD Coin,2021-03-01 00:00:00.000,0.997235241596765,9003494922.92097,2405474885.13107
USD Coin,2021-03-02 00:00:00.000,1.00260387275835,9053683777.00237,2182083479.11593
USD Coin,2021-03-03 00:00:00.000,1.00616266767272,8959115661.789,1944764133.11586
USD Coin,2021-03-04 00:00:00.000,0.9969030471028,8823613106.80507,1850863954.48619
USD Coin,2021-03-05 00:00:00.000,1.009529540469,8902532162.51189,2058568240.88867
USD Coin,2021-03-06 00:00:00.000,1.00448010178985,8894751158.48234,1944953565.11725
USD Coin,2021-03-07 00:00:00.000,1.00004495198052,9032233273.94641,1217712804.82215
USD Coin,2021-03-08 00:00:00.000,1.00242704743509,9176406818.47211,1266665111.2775
USD Coin,2021-03-09 00:00:00.000,1.00365984514422,9145091358.23301,1388309439.61057
USD Coin,2021-03-10 00:00:00.000,1.00178958640807,9150186674.59238,1605583799.38085
USD Coin,2021-03-11 00:00:00.000,0.997893846543158,9201978686.7138,1474159583.46057
USD Coin,2021-03-12 00:00:00.000,0.999135946670618,9319995199.60176,1529882540.23425
USD Coin,2021-03-13 00:00:00.000,1.00130049387975,9346257994.86266,1956649534.92211
USD Coin,2021-03-14 00:00:00.000,1.00019467939851,9441975283.50419,1992432779.25156
USD Coin,2021-03-15 00:00:00.000,0.994117759693799,9410543236.68596,1508713165.52031
USD Coin,2021-03-16 00:00:00.000,0.999532705958448,9519577208.06392,1824902516.2523
USD Coin,2021-03-17 00:00:00.000,1.00612372296222,9518430137.64325,1762421242.03159
USD Coin,2021-03-18 00:00:00.000,1.00397998125383,9603930632.68609,1783092757.45328
USD Coin,2021-03-19 00:00:00.000,1.00373808211699,9735135431.10425,1406159688.25197
USD Coin,2021-03-20 00:00:00.000,1.00093515215674,9995845147.42955,1429286997.38732
USD Coin,2021-03-21 00:00:00.000,1.00070067144346,10047460400.6946,1153863736.40914
USD Coin,2021-03-22 00:00:00.000,1.00377148311492,10222586940.0288,1250268662.88964
USD Coin,2021-03-23 00:00:00.000,1.0013927367003,10262107981.2955,1523503520.56747
USD Coin,2021-03-24 00:00:00.000,0.999333958142811,10297325819.5021,1597298271.88289
USD Coin,2021-03-25 00:00:00.000,1.00031182511712,10378845922.447,1998164912.57648
USD Coin,2021-03-26 00:00:00.000,0.999952086422598,10525664762.6373,1750411685.21471
USD Coin,2021-03-27 00:00:00.000,1.00304600308861,10839740837.1348,1623914872.24594
USD Coin,2021-03-28 00:00:00.000,1.00005816743925,10899687714.9413,1606554237.67625
USD Coin,2021-03-29 00:00:00.000,1.00134255857158,10989945486.6102,1192293696.69546
USD Coin,2021-03-30 00:00:00.000,1.00351578863049,10809771379.2041,1615033078.17491
USD Coin,2021-03-31 00:00:00.000,1.00069294953662,10903519641.1733,1452816285.84634
USD Coin,2021-04-01 00:00:00.000,0.9990316334391,10825119295.6958,1506219366.90672
USD Coin,2021-04-02 00:00:00.000,0.999717450943493,10874663109.1082,1458168422.21379
USD Coin,2021-04-03 00:00:00.000,0.998878274632775,10920631184.1546,1565194408.33615
USD Coin,2021-04-04 00:00:00.000,0.99546840473794,10814220927.2381,1547584027.59096
USD Coin,2021-04-05 00:00:00.000,1.00041817558925,11072379392.6781,1220050349.26454
USD Coin,2021-04-06 00:00:00.000,0.999530568600427,11039896701.0668,1341480945.71093
USD Coin,2021-04-07 00:00:00.000,0.999856700482495,10937004459.0006,1447443053.71948
USD Coin,2021-04-08 00:00:00.000,0.998535871859824,11025108742.8714,1689134739.72049
USD Coin,2021-04-09 00:00:00.000,1.00134437978462,11178287475.7486,1487482374.53285
USD Coin,2021-04-10 00:00:00.000,1.00123663707008,11219365821.4768,1297781178.9323
USD Coin,2021-04-11 00:00:00.000,1.00151558146576,11185465356.7538,1530855579.17023
USD Coin,2021-04-12 00:00:00.000,1.00174761487251,11280826363.9063,1237548672.02874
USD Coin,2021-04-13 00:00:00.000,1.0001568131189,11011222093.6214,1572582678.34591
USD Coin,2021-04-14 00:00:00.000,1.00133760694579,11159853205.4014,2796929770.47671
